Episode,Score
682,-143.3378913854755
683,-145.18630896175725
684,-146.21181901780616
685,-145.71375687863355
686,-144.47899055120757
687,-140.11301735602146
688,-145.66144556414739
689,-130.60915935318403
690,-146.23311503649097
691,-145.74469330355018
692,-137.09479664086734
693,-146.6853998186823
694,-145.99785250177413
695,-147.410059182692
696,-145.932129490042
697,-148.18164583143692
698,-146.48513873966988
699,-145.78173662990508
700,-140.3856456412588
701,-146.1482067182367
702,-144.81560646576156
703,-140.11240609845945
704,-147.41316212856597
705,-146.79844243418816
706,-119.94144957729704
707,-145.7158324563
708,-146.042082002692
709,-143.4947515351457
710,-149.06505085825285
711,-146.41897900871464
712,-147.95644967629087
713,-148.05608423165611
714,-147.21261564600752
715,-148.3128213197282
716,-145.82476620316325
717,-147.09271786573063
718,-146.78215292782292
719,-147.75138693216073
720,-145.80134849881853
721,-144.31930413159037
722,-145.60655955221262
723,-147.67729851448502
724,-145.49761081013088
725,-159.71316210081292
726,-144.6791614054074
727,27.729454037767056
728,-150.04108111127982
729,-175.58853749129102
730,-172.78480338396162
731,-153.32908150566723
732,-146.359440366226
733,-13.433477321815072
734,-155.75482060433146
735,140.69950876465867
736,-173.0663669482506
737,-125.81090024975485
738,-170.17788617902585
739,2881.8151721638596
740,-146.06352548517356
741,-36.44773894274877
742,-166.1903790873945
743,1205.0952520492272
744,-176.5810251861569
745,-142.24449163350073
746,-151.98180279882118
747,-112.59329194183918
748,-135.90401075959704
749,-144.821325710689
750,-33.457044956414386
751,-74.3191677520607
752,-27.79309560079178
753,-58.026194620317774
754,-124.98601657829762
755,-145.73313978365343
756,54.15925828814276
757,-146.58399609315413
758,-120.53746985121754
759,-8.095562558363785
760,-142.21015587417799
761,-147.40167684880944
762,-81.41085281752696
763,-160.98571530266364
764,-164.42092060977004
765,-40.860036645094375
766,-99.79244152269352
767,46.82674604522988
768,-127.01654570382449
769,-135.96433800520123
770,-102.6034251412195
771,-40.7137896774732
772,-148.70932941718615
773,-77.56402257659067
774,-149.41303600775234
775,-118.05891647217106
776,-163.55649271807675
777,-151.08001530555646
778,-161.26170570221845
779,2862.857451833473
780,-159.2380175449311
781,-160.1760944267841
782,-90.90403455480197
783,-159.43359811664473
784,-128.4879080067546
785,-158.2950413314644
786,-135.9424539861066
787,-158.85296351831659
788,-91.00279189988693
789,-136.989209243853
790,-113.82907658170654
791,-167.81323999098032
792,-159.6998983521634
793,2232.6217138996585
794,-149.2555955502305
795,-45.72228096256973
796,-120.5552419870845
797,-145.48873382725233
798,-114.71491726147653
799,2745.817284938057
800,2875.6889466744024
801,-141.91742208694157
802,-146.83485701133876
803,-74.40666519711803
804,89.45386844404032
805,3225.033858269797
806,3055.5822393337926
807,2.5535354803160217
808,2365.3458025954537
809,643.9471750876633
810,-138.94256690618874
811,-118.3201201317087
812,2462.744720423034
813,-52.39669553007871
814,-140.30510171045398
815,2261.015591085595
816,-142.3826097931318
817,-140.4519595882731
818,-120.50272441598734
819,-147.64993268380834
820,-151.49815134466593
821,-143.60779617130115
822,-135.21257226706086
823,1880.049987522098
824,-148.7176541196585
825,-128.7482626309957
826,-130.6025732640299
827,-133.39964302415015
828,-99.25149274191408
829,-113.67218634286812
830,1794.4192476109868
831,-145.09779939111814
832,-158.5329055785331
833,-164.99430104653786
834,1662.9362877461087
835,-106.63525753285728
836,-136.7131970100963
837,2060.436998600962
838,-162.83905042195983
839,-149.8253983668269
840,-96.9911685806218
841,1851.7017562821402
842,-85.84060734844523
843,-130.67180490914956
844,-128.41633612658856
845,-123.85410543488696
846,-129.3397200968535
847,-107.08029646533757
848,-123.85060295171596
849,-73.70965278766552
850,91.66745111062802
851,-130.13399837013247
852,-116.04269782697128
853,-113.06124870340766
854,-123.38515520207632
855,1201.48998703562
856,-109.93081053198522
857,-114.74107334665904
858,-109.41663997867317
859,-117.87782191936361
860,-80.32923544285846
861,-111.83870669617203
862,-108.22901015869827
863,-108.47766411185943
864,-126.29397912907748
865,-107.94186165393302
866,-109.85811560262883
867,-116.97411227446085
868,-118.66523220300562
869,-121.63444475139576
870,-122.6114882194254
871,-122.90041515041726
872,-129.5223342164833
873,-125.84145209797599
874,-129.20855265299116
875,-123.98096865886556
876,-125.10591881819023
877,-122.87612820736877
878,-121.87134717863437
879,-118.90412891863326
880,-126.08696478879847
881,-122.64020715290795
882,-124.54338175926638
883,-121.49880074055073
884,-122.02098798382926
885,-123.84546709261917
886,-125.26564134410506
887,-120.19487797882212
888,-126.00371844153011
889,-131.77644463166982
890,-121.40602118979982
891,-132.03777536662278
892,-127.05725084227184
893,-130.9967752301596
894,-135.86948945488604
895,-133.3472460253164
896,-129.57238210654629
897,-130.7243805319259
898,-136.65052828939534
899,-128.2758480685208
900,-137.32516924516483
